"Airbnb, Inc. - Class A Common",ABNB,L,3/13,3/25,3,4.4,80.0,11.10,-9.98,8.29,4.75,4,44.40,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247784&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247784&service_id=3,208247784
"Airbnb, Inc. - Class A Common",ABNB,L,3/13,3/26,3,4.3,80.0,10.75,-9.98,8.02,4.75,4,42.99,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247785&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247785&service_id=3,208247785
"Airbnb, Inc. - Class A Common",ABNB,L,3/28,4/2,3,4.2,80.0,5.12,-4.85,3.44,2.94,3,18.41,1,-4.85,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247812&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247812&service_id=3,208247812
"Airbnb, Inc. - Class A Common",ABNB,L,3/15,3/24,3,4.1,80.0,10.11,-9.98,7.11,4.75,4,40.45,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247791&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247791&service_id=3,208247791
"Airbnb, Inc. - Class A Common",ABNB,L,3/15,3/22,3,4.0,80.0,10.05,-9.98,7.27,4.75,4,40.18,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247789&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247789&service_id=3,208247789
"Airbnb, Inc. - Class A Common",ABNB,L,3/13,3/27,3,3.9,80.0,9.76,-9.98,7.25,4.75,4,39.02,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247786&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247786&service_id=3,208247786
"Airbnb, Inc. - Class A Common",ABNB,L,3/15,3/25,3,3.8,80.0,9.47,-9.98,6.72,4.75,4,37.89,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247792&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247792&service_id=3,208247792
"Airbnb, Inc. - Class A Common",ABNB,L,3/15,3/21,3,3.7,80.0,9.34,-9.98,6.87,4.75,4,37.36,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247788&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247788&service_id=3,208247788
"Airbnb, Inc. - Class A Common",ABNB,L,3/15,3/23,3,3.7,80.0,9.29,-9.98,6.70,4.75,4,37.16,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247790&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247790&service_id=3,208247790
"Airbnb, Inc. - Class A Common",ABNB,L,3/15,3/26,3,3.7,80.0,9.12,-9.98,6.45,4.75,4,36.48,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247793&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247793&service_id=3,208247793
"Airbnb, Inc. - Class A Common",ABNB,L,3/29,4/2,3,3.6,80.0,2.92,-3.26,2.05,2.00,3,8.35,1,-3.26,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247816&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247816&service_id=3,208247816
"Airbnb, Inc. - Class A Common",ABNB,L,3/18,3/22,3,3.4,80.0,4.43,-5.25,3.06,3.14,3,14.17,1,-5.25,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247803&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247803&service_id=3,208247803
"Airbnb, Inc. - Class A Common",ABNB,L,3/13,3/28,3,3.1,80.0,7.84,-9.98,5.72,4.75,4,31.37,1,-9.98,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247787&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247787&service_id=3,208247787
"Airbnb, Inc. - Class A Common",ABNB,L,3/16,3/22,3,2.4,80.0,5.19,-8.56,3.46,4.28,4,20.75,1,-8.56,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247796&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247796&service_id=3,208247796
"Airbnb, Inc. - Class A Common",ABNB,L,3/16,3/21,3,2.1,80.0,4.48,-8.56,3.08,4.28,4,17.93,1,-8.56,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247795&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247795&service_id=3,208247795
"Airbnb, Inc. - Class A Common",ABNB,L,3/16,3/23,3,2.1,80.0,4.43,-8.56,2.93,4.28,4,17.73,1,-8.56,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247797&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247797&service_id=3,208247797
"Airbnb, Inc. - Class A Common",ABNB,L,3/17,3/22,3,2.1,80.0,5.20,-9.91,3.54,4.92,4,20.79,1,-9.91,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247799&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247799&service_id=3,208247799
"Airbnb, Inc. - Class A Common",ABNB,L,3/19,3/23,3,2.0,80.0,3.61,-7.25,2.51,3.73,4,14.42,1,-7.25,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247807&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247807&service_id=3,208247807
"Airbnb, Inc. - Class A Common",ABNB,L,3/17,3/21,3,1.8,80.0,4.49,-9.91,3.19,4.92,4,17.97,1,-9.91,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247798&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247798&service_id=3,208247798
"Airbnb, Inc. - Class A Common",ABNB,L,3/17,3/23,3,1.8,80.0,4.44,-9.91,3.02,4.92,4,17.77,1,-9.91,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208247800&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208247800&service_id=3,208247800
Albemarle Corporation,ALB,L,3/28,4/1,3,5.4,75.0,1.47,-0.82,2.98,2.12,7,15.18,2,-2.93,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208581005&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208581005&service_id=3,208581005
Allegion,ALLE,L,3/23,3/27,3,9.9,83.3,2.39,-1.21,2.65,2.04,10,23.92,1,-2.02,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641787&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641787&service_id=3,208641787
Allegion,ALLE,L,3/25,3/29,3,9.1,83.3,2.14,-1.18,2.29,1.88,9,20.49,1,-1.76,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641798&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641798&service_id=3,208641798
Allegion,ALLE,L,3/23,3/28,3,7.2,83.3,3.13,-2.16,3.52,2.77,10,31.26,1,-2.30,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641788&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641788&service_id=3,208641788
Allegion,ALLE,L,3/15,3/20,3,4.1,83.3,1.71,-2.11,1.85,2.20,5,12.22,2,-4.22,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641782&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641782&service_id=3,208641782
Allegion,ALLE,L,3/15,3/19,3,3.5,83.3,1.34,-1.89,1.36,1.95,5,10.35,1,-3.55,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641781&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641781&service_id=3,208641781
Allegion,ALLE,L,3/23,3/29,3,13.1,75.0,3.98,-0.91,4.53,1.44,9,35.82,2,-2.02,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641789&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641789&service_id=3,208641789
Allegion,ALLE,L,3/23,3/30,3,12.2,75.0,3.70,-0.91,4.31,1.44,9,33.30,2,-2.02,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641790&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641790&service_id=3,208641790
Allegion,ALLE,L,3/24,3/29,3,10.2,75.0,3.09,-0.91,3.35,1.44,9,27.84,2,-2.02,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641794&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641794&service_id=3,208641794
Allegion,ALLE,L,3/25,3/30,3,5.5,75.0,2.24,-1.22,2.50,1.77,5,16.25,1,-1.76,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641799&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641799&service_id=3,208641799
Allegion,ALLE,L,3/23,4/1,3,4.5,75.0,3.02,-2.01,3.29,2.41,7,22.98,1,-3.41,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641791&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641791&service_id=3,208641791
Allegion,ALLE,L,3/23,4/2,3,4.4,75.0,3.34,-2.25,3.53,2.60,7,24.72,1,-3.41,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641792&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641792&service_id=3,208641792
Allegion,ALLE,L,3/24,3/28,3,4.3,75.0,2.75,-1.92,2.92,2.41,6,23.40,1,-2.30,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641793&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641793&service_id=3,208641793
Allegion,ALLE,L,3/15,3/21,3,3.9,75.0,1.98,-1.50,2.08,1.58,4,12.99,1,-3.55,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641783&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641783&service_id=3,208641783
Allegion,ALLE,L,3/14,3/21,3,2.3,75.0,1.88,-2.48,1.89,2.43,3,7.63,1,-3.78,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641777&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641777&service_id=3,208641777
Allegion,ALLE,L,3/14,3/20,3,2.2,75.0,2.07,-2.79,2.14,2.77,5,7.63,2,-4.58,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641776&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641776&service_id=3,208641776
Allegion,ALLE,L,3/6,3/29,3,2.0,75.0,2.95,-4.49,3.14,4.45,5,10.11,1,-6.94,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641770&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641770&service_id=3,208641770
Allegion,ALLE,L,3/17,4/2,3,1.9,75.0,2.70,-4.18,2.92,4.01,4,7.76,1,-5.92,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641785&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641785&service_id=3,208641785
Allegion,ALLE,L,3/6,3/20,3,1.7,75.0,2.57,-4.48,2.88,3.99,5,9.40,2,-6.94,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641768&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641768&service_id=3,208641768
Allegion,ALLE,L,3/17,4/1,3,1.7,75.0,2.36,-4.18,2.57,4.01,4,7.35,1,-5.92,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641784&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641784&service_id=3,208641784
Allegion,ALLE,L,3/5,3/20,3,1.6,75.0,3.06,-5.60,3.19,4.92,5,9.67,2,-9.85,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641765&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641765&service_id=3,208641765
Allegion,ALLE,L,3/6,3/18,3,1.6,75.0,2.14,-4.09,2.30,3.56,5,8.80,2,-6.94,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641766&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641766&service_id=3,208641766
Allegion,ALLE,L,3/6,3/22,3,1.6,75.0,2.48,-4.65,2.60,4.18,5,8.95,2,-7.02,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641769&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641769&service_id=3,208641769
Allegion,ALLE,L,3/6,3/19,3,1.5,75.0,2.10,-4.16,2.26,3.63,5,7.00,2,-6.94,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641767&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641767&service_id=3,208641767
Allegion,ALLE,L,3/11,3/16,3,1.0,75.0,1.66,-4.82,1.55,4.83,5,13.37,1,-11.39,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641775&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641775&service_id=3,208641775
Allegion,ALLE,L,3/8,3/21,3,0.9,75.0,2.50,-8.27,2.72,6.96,6,9.82,1,-11.61,N/A,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208641774&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208641774&service_id=3,208641774
Alliant Energy Corporation,LNT,L,3/25,4/2,3,5.8,82.6,0.54,-0.45,2.47,2.23,10,9.82,2,-1.04,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846240&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846240&service_id=3,214846240
Alliant Energy Corporation,LNT,L,3/25,4/1,3,5.9,80.4,0.47,-0.33,2.01,1.66,10,7.63,2,-0.74,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846239&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846239&service_id=3,214846239
Alliant Energy Corporation,LNT,L,3/25,4/3,3,4.7,78.3,0.51,-0.39,2.29,1.91,9,7.89,2,-1.06,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846241&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846241&service_id=3,214846241
Alliant Energy Corporation,LNT,L,3/25,4/4,3,3.9,78.3,0.52,-0.48,2.42,2.15,9,7.72,2,-1.27,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846242&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846242&service_id=3,214846242
Alliant Energy Corporation,LNT,L,3/27,4/2,3,1.9,78.3,0.34,-0.65,1.85,2.45,10,4.11,2,-3.81,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846261&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846261&service_id=3,214846261
Alliant Energy Corporation,LNT,L,3/24,4/2,3,4.6,76.1,0.59,-0.41,2.64,2.18,10,10.45,5,-1.53,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846231&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846231&service_id=3,214846231
Alliant Energy Corporation,LNT,L,3/25,4/5,3,3.3,76.1,0.61,-0.58,2.74,2.40,7,9.91,2,-2.29,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846243&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846243&service_id=3,214846243
Alliant Energy Corporation,LNT,L,3/26,4/2,3,2.2,76.1,0.46,-0.67,2.07,2.85,7,6.30,2,-4.24,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=214846252&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=214846252&service_id=3,214846252
Allstate Corporation (The),ALL,L,3/23,3/30,3,8.9,78.1,2.08,-0.83,3.20,2.14,9,41.10,2,-1.99,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612511&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612511&service_id=3,208612511
Allstate Corporation (The),ALL,L,3/23,4/1,3,7.0,78.1,2.07,-1.05,3.37,2.76,10,36.48,3,-3.25,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612513&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612513&service_id=3,208612513
Allstate Corporation (The),ALL,L,3/22,4/4,3,2.3,78.1,2.42,-3.82,4.09,3.98,15,44.92,2,-20.73,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612481&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612481&service_id=3,208612481
Allstate Corporation (The),ALL,L,3/23,4/4,3,2.3,78.1,2.42,-3.75,3.89,3.75,15,46.81,2,-20.73,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612516&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612516&service_id=3,208612516
Allstate Corporation (The),ALL,L,3/23,3/29,3,8.5,75.0,2.01,-0.71,2.92,1.91,9,39.98,3,-1.63,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612510&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612510&service_id=3,208612510
Allstate Corporation (The),ALL,L,3/23,4/3,3,6.8,75.0,2.24,-0.99,3.65,2.21,15,40.70,4,-2.44,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612515&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612515&service_id=3,208612515
Allstate Corporation (The),ALL,L,3/23,3/31,3,6.7,75.0,1.98,-0.88,3.25,2.23,9,35.32,3,-2.50,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=208612512&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=208612512&service_id=3,208612512
Alphabet CL A,GOOGL,L,3/28,4/2,3,7.7,81.0,1.72,-0.95,2.89,2.35,5,19.84,1,-2.21,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=204257669&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=204257669&service_id=3,204257669
Alphabet CL A,GOOGL,L,3/27,4/2,3,2.8,81.0,1.47,-2.24,2.63,2.21,9,19.27,1,-7.91,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=204257651&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=204257651&service_id=3,204257651
Alphabet CL A,GOOGL,L,3/16,4/2,3,2.5,76.2,2.65,-3.44,5.54,4.25,9,30.42,2,-9.96,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=204257615&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=204257615&service_id=3,204257615
Alphabet CL A,GOOGL,L,3/28,4/3,3,0.8,76.2,1.67,-6.98,3.03,12.14,7,17.49,2,-28.42,Y,https://seasonaltrader.com/host/History/Stocks.aspx?trade=204257670&service_id=3,https://seasonaltrader.com/Charts/Stocks/Weekly.aspx?trade=204257670&service_id=3,204257670
