Name,Month,L/S,Entry Date,Exit Date,Years,Avg_Pct,Win_Rate,Avg_Profit,Avg_Loss,Col11,Col12,Col13,Max_Up_Swing,Col15,Max_Down_Swing,Flag,History_URL,Seasonal_URL,Trade_ID
Live Cattle,Oct,L,6/22,7/6,2.00,4.0,75.4,1.81,-1.40,2.38,1.86,12,15.45,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934768&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934768&service_id=1,199934768
Live Cattle,Oct,L,6/18,7/7,4.00,4.0,75.4,1.89,-1.46,2.48,2.53,12,31.35,4,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934688&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934688&service_id=1,199934688
Live Cattle,Oct,L,6/20,7/6,5.00,3.9,75.4,1.87,-1.47,2.49,2.45,8,15.95,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=201073119&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=201073119&service_id=1,201073119
Live Cattle,Oct,L,6/21,7/3,5.00,3.9,75.4,1.76,-1.37,2.25,2.19,8,15.15,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934736&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934736&service_id=1,199934736
Live Cattle,Oct,L,6/18,7/4,3.00,3.8,75.4,1.92,-1.57,2.47,2.67,8,25.66,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934675&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934675&service_id=1,199934675
Live Cattle,Oct,L,6/18,7/5,3.00,3.8,75.4,1.92,-1.57,2.47,2.67,8,25.66,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934679&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934679&service_id=1,199934679
Live Cattle,Oct,L,6/20,7/6,4.00,3.8,75.4,1.87,-1.53,2.49,2.54,8,15.95,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=201073118&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=201073118&service_id=1,201073118
Live Cattle,Oct,L,6/21,7/4,5.00,3.8,75.4,1.86,-1.51,2.38,2.32,7,14.58,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934739&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934739&service_id=1,199934739
Live Cattle,Oct,L,6/21,7/5,5.00,3.8,75.4,1.86,-1.51,2.38,2.32,7,14.58,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934742&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934742&service_id=1,199934742
Live Cattle,Oct,L,6/21,7/7,5.00,3.8,75.4,1.83,-1.49,2.40,2.38,12,14.48,3,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199934750&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199934750&service_id=1,199934750
Live Cattle,Oct,L,6/21,7/6,4.00,3.7,75.4,1.77,-1.45,2.28,2.36,8,14.58,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=201073127&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=201073127&service_id=1,201073127
Mexican Peso,Sep,L,6/28,7/22,5.00,17.6,87.1,0.0020,-0.0007,2.26,1.31,15,0.0388,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348664&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348664&service_id=1,202348664
Mexican Peso,Sep,L,6/28,7/23,5.00,13.7,87.1,0.0019,-0.0009,2.13,1.45,11,0.0276,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348665&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348665&service_id=1,202348665
Mexican Peso,Sep,L,6/27,7/22,4.00,13.5,87.1,0.0022,-0.0011,2.60,1.99,15,0.0411,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787869&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787869&service_id=1,199787869
Mexican Peso,Sep,L,6/28,7/22,4.00,12.2,87.1,0.0020,-0.0011,2.26,1.99,15,0.0388,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787940&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787940&service_id=1,199787940
Mexican Peso,Sep,L,6/28,7/23,4.00,9.7,87.1,0.0019,-0.0013,2.13,2.24,11,0.0276,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787943&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787943&service_id=1,199787943
Mexican Peso,Sep,L,6/27,7/14,5.00,7.7,87.1,0.0020,-0.0018,2.45,2.44,11,0.0250,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348657&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348657&service_id=1,202348657
Mexican Peso,Sep,L,6/27,7/14,4.00,7.5,87.1,0.0020,-0.0018,2.45,2.53,11,0.0250,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787849&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787849&service_id=1,199787849
Mexican Peso,Sep,L,6/27,7/13,5.00,6.0,87.1,0.0018,-0.0020,2.19,2.77,11,0.0215,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348656&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348656&service_id=1,202348656
Mexican Peso,Sep,L,6/27,7/13,4.00,5.8,87.1,0.0018,-0.0021,2.19,2.93,11,0.0215,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787846&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787846&service_id=1,199787846
Mexican Peso,Sep,L,6/27,7/12,2.00,5.2,87.1,0.0016,-0.0021,1.98,2.63,11,0.0201,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787842&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787842&service_id=1,199787842
Mexican Peso,Sep,L,6/28,7/21,5.00,13.5,83.9,0.0020,-0.0008,2.27,1.29,14,0.0378,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348663&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348663&service_id=1,202348663
Mexican Peso,Sep,L,6/22,7/17,5.00,11.4,83.9,0.0023,-0.0010,2.67,1.52,6,0.0264,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348620&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348620&service_id=1,202348620
Mexican Peso,Sep,L,6/29,7/18,5.00,11.4,83.9,0.0020,-0.0009,2.31,1.26,7,0.0238,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348694&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348694&service_id=1,202348694
Mexican Peso,Sep,L,6/26,7/21,4.00,11.0,83.9,0.0023,-0.0011,2.73,1.91,14,0.0420,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787772&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787772&service_id=1,199787772
Mexican Peso,Sep,L,6/28,7/21,4.00,10.5,83.9,0.0020,-0.0010,2.27,1.74,14,0.0378,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787937&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787937&service_id=1,199787937
Mexican Peso,Sep,L,6/29,7/19,5.00,10.4,83.9,0.0019,-0.0010,2.22,1.35,7,0.0228,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348695&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348695&service_id=1,202348695
Mexican Peso,Sep,L,6/23,7/18,5.00,9.6,83.9,0.0023,-0.0013,2.69,1.81,8,0.0266,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199968916&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199968916&service_id=1,199968916
Mexican Peso,Sep,L,6/22,7/17,4.00,8.9,83.9,0.0023,-0.0013,2.67,2.12,6,0.0264,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787398&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787398&service_id=1,199787398
Mexican Peso,Sep,L,6/12,7/7,4.00,8.6,83.9,0.0018,-0.0011,2.18,1.59,7,0.0226,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786584&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786584&service_id=1,199786584
Mexican Peso,Sep,L,6/12,7/4,4.00,7.8,83.9,0.0017,-0.0011,2.09,1.39,7,0.0181,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786575&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786575&service_id=1,199786575
Mexican Peso,Sep,L,6/29,7/14,2.00,7.6,83.9,0.0017,-0.0012,2.05,1.51,11,0.0140,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787998&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787998&service_id=1,199787998
Mexican Peso,Sep,L,6/11,7/4,4.00,7.6,83.9,0.0017,-0.0012,2.14,1.47,8,0.0197,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786457&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786457&service_id=1,199786457
Mexican Peso,Sep,L,6/24,7/14,5.00,7.1,83.9,0.0021,-0.0015,2.54,2.17,6,0.0255,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348653&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348653&service_id=1,202348653
Mexican Peso,Sep,L,6/29,7/18,2.00,7.0,83.9,0.0020,-0.0015,2.31,2.04,7,0.0238,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199788006&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199788006&service_id=1,199788006
Mexican Peso,Sep,L,6/28,7/14,4.00,6.9,83.9,0.0019,-0.0014,2.22,1.84,11,0.0150,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787920&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787920&service_id=1,199787920
Mexican Peso,Sep,L,6/29,7/19,2.00,6.8,83.9,0.0019,-0.0015,2.22,2.04,7,0.0228,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199788009&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199788009&service_id=1,199788009
Mexican Peso,Sep,L,6/27,7/14,2.00,6.5,83.9,0.0021,-0.0017,2.54,2.10,10,0.0250,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787848&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787848&service_id=1,199787848
Mexican Peso,Sep,L,6/11,7/3,4.00,6.5,83.9,0.0018,-0.0014,2.18,1.76,8,0.0205,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786454&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786454&service_id=1,199786454
Mexican Peso,Sep,L,6/12,6/18,2.00,6.4,83.9,0.0009,-0.0007,0.98,1.25,13,0.0104,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786549&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786549&service_id=1,199786549
Mexican Peso,Sep,L,6/24,7/14,3.00,6.4,83.9,0.0021,-0.0017,2.54,2.28,6,0.0255,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787576&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787576&service_id=1,199787576
Mexican Peso,Sep,L,6/29,7/13,2.00,6.1,83.9,0.0015,-0.0013,1.78,1.69,11,0.0115,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787996&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787996&service_id=1,199787996
Mexican Peso,Sep,L,6/11,7/2,4.00,5.9,83.9,0.0017,-0.0015,2.00,1.81,8,0.0200,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786451&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786451&service_id=1,199786451
Mexican Peso,Sep,L,6/11,7/5,4.00,5.8,83.9,0.0016,-0.0015,1.99,1.86,8,0.0197,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786460&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786460&service_id=1,199786460
Mexican Peso,Sep,L,6/27,7/11,2.00,5.6,83.9,0.0015,-0.0014,1.90,1.91,7,0.0185,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787839&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787839&service_id=1,199787839
Mexican Peso,Sep,L,6/27,7/13,2.00,5.5,83.9,0.0018,-0.0017,2.26,2.29,10,0.0215,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787845&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787845&service_id=1,199787845
Mexican Peso,Sep,L,6/12,6/30,4.00,5.4,83.9,0.0014,-0.0013,1.71,1.91,7,0.0146,1,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199786561&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199786561&service_id=1,199786561
Mexican Peso,Sep,L,6/26,7/11,4.00,5.4,83.9,0.0017,-0.0016,2.01,2.24,7,0.0193,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200530908&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200530908&service_id=1,200530908
Mexican Peso,Sep,L,6/23,7/18,3.00,5.3,83.9,0.0023,-0.0023,2.69,3.26,8,0.0266,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787485&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787485&service_id=1,199787485
Mexican Peso,Sep,L,6/28,7/13,4.00,5.3,83.9,0.0016,-0.0016,1.95,2.10,11,0.0126,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=199787918&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=199787918&service_id=1,199787918
Mexican Peso,Sep,L,6/26,7/12,4.00,4.8,83.9,0.0018,-0.0019,2.17,2.59,7,0.0209,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200530910&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200530910&service_id=1,200530910
Mexican Peso,Sep,L,6/26,7/11,3.00,4.7,83.9,0.0017,-0.0019,2.01,2.53,7,0.0193,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200530907&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200530907&service_id=1,200530907
Mexican Peso,Sep,L,6/26,7/12,3.00,4.4,83.9,0.0018,-0.0021,2.17,2.77,7,0.0209,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200530909&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200530909&service_id=1,200530909
Mexican Peso,Sep,L,6/28,7/12,4.00,4.4,83.9,0.0014,-0.0017,1.71,2.19,11,0.0119,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200530942&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200530942&service_id=1,200530942
Mexican Peso,Sep,L,6/28,7/12,3.00,3.8,83.9,0.0014,-0.0020,1.71,2.55,11,0.0119,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=200530941&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=200530941&service_id=1,200530941
Mexican Peso,Sep,L,6/28,7/20,5.00,14.5,80.6,0.0021,-0.0006,2.39,0.99,7,0.0230,2,Y,https://seasonaltrader.com/host/History/Commodities.aspx?trade=202348662&service_id=1,https://seasonaltrader.com/Charts/Commodities/Weekly.aspx?trade=202348662&service_id=1,202348662
